source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=O)OC([*])C(IC(CO)=O)C1O,canonical_mcmc,mcmc,123,14,0,0.07044839859008789,True,False,1.0,0,6.238099575042725,5.178704261779785,1.0593953132629395,-1.0593953132629395,1.0593953132629395,0,,{}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(C[N+]Cl)CC(=O)C(=O)O[*],canonical_mcmc,mcmc,123,12,0,0.04871034622192383,True,False,1.0,0,6.32516622543335,4.817249298095703,1.5079169273376465,-1.5079169273376465,1.5079169273376465,0,,{}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C(O[*])=O,canonical_mcmc,mcmc,123,8,0,0.034356117248535156,True,False,1.0,0,5.532388210296631,6.080539703369141,0.5481514930725098,0.5481514930725098,0.5481514930725098,0,,{}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Pc2ccc(Cc3ccc(OPC([*])=O)cc3)cc2)cc1,canonical_mcmc,mcmc,123,7,0,0.049021005630493164,True,False,1.0,0,4.370055198669434,4.022979259490967,0.3470759391784668,-0.3470759391784668,0.3470759391784668,0,,{}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCOc1ccc(C(=O)OCI(=O)c2ncc(O[*])cc2)cc1,canonical_mcmc,mcmc,123,11,0,0.05402398109436035,True,False,1.0,0,4.256508827209473,4.639586448669434,0.38307762145996094,0.38307762145996094,0.38307762145996094,0,,{}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCOCCCOCCCNC(=C)c1cccc(C(=O)N[*])c1,canonical_mcmc,mcmc,123,9,0,0.04947948455810547,True,False,1.0,0,4.676126480102539,4.354283332824707,0.32184314727783203,-0.32184314727783203,0.32184314727783203,0,,{}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOPC(=O)c2ccc([*])[Si]cc2)cc1,canonical_mcmc,mcmc,123,9,0,0.06397366523742676,True,False,1.0,0,4.059845924377441,3.316619396209717,0.7432265281677246,-0.7432265281677246,0.7432265281677246,0,,{}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)ccS1,canonical_mcmc,mcmc,123,15,0,0.06342458724975586,True,False,1.0,0,4.265665054321289,3.376399278640747,0.889265775680542,-0.889265775680542,0.889265775680542,0,,{}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]C=CC1CC([*])C(S(=O)OC(C)(C)O)/C1C(=O)OC(I)(C)C,canonical_mcmc,mcmc,123,15,0,0.051088571548461914,True,False,1.0,0,5.599942684173584,4.643235206604004,0.9567074775695801,-0.9567074775695801,0.9567074775695801,0,,{}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1Occc(COC(=O)CCCCC(=O)O[*])cc1,canonical_mcmc,mcmc,123,10,0,0.04599356651306152,True,False,1.0,0,5.499137878417969,4.08808708190918,1.411050796508789,-1.411050796508789,1.411050796508789,0,,{}
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(O)C1([*])C,canonical_mcmc,mcmc,123,13,0,0.0407717227935791,True,False,1.0,0,5.9399213790893555,6.090616703033447,0.1506953239440918,0.1506953239440918,0.1506953239440918,0,,{}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,canonical_mcmc,mcmc,123,7,0,0.032567501068115234,True,False,1.0,0,3.0984621047973633,3.617509365081787,0.5190472602844238,0.5190472602844238,0.5190472602844238,0,,{}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(Cl)C(=N)NO[*],canonical_mcmc,mcmc,123,12,0,0.051735877990722656,True,False,1.0,0,6.2052154541015625,5.901789665222168,0.30342578887939453,-0.30342578887939453,0.30342578887939453,0,,{}
