source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,random_search,random,999,1,287,0.1398167610168457,True,True,1.0,0,6.238099575042725,6.238099575042725,0.0,0.0,0.0,0,,{}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],random_search,random,999,1,274,0.15451812744140625,True,True,1.0,0,6.32516622543335,6.32516622543335,0.0,0.0,0.0,0,,{}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C([*])=O,random_search,random,999,1,263,0.22600841522216797,True,True,1.0,0,5.532388210296631,5.532388210296631,0.0,0.0,0.0,0,,{}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,random_search,random,999,1,276,0.39651989936828613,True,True,1.0,0,4.370055198669434,4.370055198669434,0.0,0.0,0.0,0,,{}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,random_search,random,999,1,268,0.286175012588501,True,True,1.0,0,4.256508827209473,4.256508827209473,0.0,0.0,0.0,0,,{}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,random_search,random,999,1,264,0.25231218338012695,True,True,1.0,0,4.676126480102539,4.676126480102539,0.0,0.0,0.0,0,,{}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,random_search,random,999,1,275,0.3876681327819824,True,True,1.0,0,4.059845924377441,4.059845924377441,0.0,0.0,0.0,0,,{}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,random_search,random,999,1,255,0.32336878776550293,True,True,1.0,0,4.265665054321289,4.265665054321289,0.0,0.0,0.0,0,,{}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,random_search,random,999,1,282,0.17398929595947266,True,True,1.0,0,5.599942684173584,5.599942684173584,0.0,0.0,0.0,0,,{}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,random_search,random,999,1,254,0.2650575637817383,True,True,1.0,0,5.499137878417969,5.499137878417969,0.0,0.0,0.0,0,,{}
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,random_search,random,999,1,255,0.12682485580444336,True,True,1.0,0,5.9399213790893555,5.9399213790893555,0.0,0.0,0.0,0,,{}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,random_search,random,999,1,269,0.5985689163208008,True,True,1.0,0,3.0984621047973633,3.0984621047973633,0.0,0.0,0.0,0,,{}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],random_search,random,999,1,256,0.12877297401428223,True,True,1.0,0,6.2052154541015625,6.2052154541015625,0.0,0.0,0.0,0,,{}
3666,[*]CC([*])C(=O)OCCO,[*]CC([*])C(=O)OCCO,random_search,random,999,1,253,0.22403335571289062,True,True,1.0,0,6.219655990600586,6.219655990600586,0.0,0.0,0.0,0,,{}
3671,[*]Nc1cc(F)c([*])cc1F,[*]Nc1cc(F)c([*])cc1F,random_search,random,999,1,254,0.1435384750366211,True,True,1.0,0,3.8623814582824707,3.8623814582824707,0.0,0.0,0.0,0,,{}
3672,[*]C=C([*])c1cccc(C#C)n1,[*]C=C([*])c1cccc(C#C)n1,random_search,random,999,1,257,0.46105217933654785,True,True,1.0,0,2.771085023880005,2.771085023880005,0.0,0.0,0.0,0,,{}
3676,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,random_search,random,999,1,260,0.23874974250793457,True,True,1.0,0,4.032588005065918,4.032588005065918,0.0,0.0,0.0,0,,{}
3680,[*]CCCC(S1)=CC=C1[*],[*]CCCC(S1)=CC=C1[*],random_search,random,999,1,250,0.2644050121307373,True,True,1.0,0,3.96146297454834,3.96146297454834,0.0,0.0,0.0,0,,{}
3681,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,random_search,random,999,1,282,0.4342329502105713,True,True,1.0,0,2.4064769744873047,2.4064769744873047,0.0,0.0,0.0,0,,{}
3691,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],random_search,random,999,1,254,0.7416796684265137,True,True,1.0,0,3.745976448059082,3.745976448059082,0.0,0.0,0.0,0,,{}
3704,[*]CCOC(=O)c1ccc(O[*])c(C)c1,[*]CCOC(=O)c1ccc(O[*])c(C)c1,random_search,random,999,1,253,0.20677947998046875,True,True,1.0,0,4.614509105682373,4.614509105682373,0.0,0.0,0.0,0,,{}
3718,[*]CC([*])(F)F,[*]CC([*])(F)F,random_search,random,999,1,256,0.12242436408996582,True,True,1.0,0,7.091970443725586,7.091970443725586,0.0,0.0,0.0,0,,{}
3719,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,random_search,random,999,1,258,0.5797252655029297,True,True,1.0,0,2.9169301986694336,2.9169301986694336,0.0,0.0,0.0,0,,{}
