source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,evolutionary_search,evolutionary,777,1,107,0.049448490142822266,True,False,1.0,0,6.238099575042725,6.238099575042725,0.0,0.0,0.0,11,,{'generation_history': []}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],evolutionary_search,evolutionary,777,1,105,0.027264118194580078,True,False,1.0,0,6.32516622543335,6.32516622543335,0.0,0.0,0.0,7,,{'generation_history': []}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C([*])=O,evolutionary_search,evolutionary,777,1,114,0.024358034133911133,True,False,1.0,0,5.532388210296631,5.532388210296631,0.0,0.0,0.0,50,,{'generation_history': []}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,evolutionary_search,evolutionary,777,1,100,0.07116007804870605,True,False,1.0,0,4.370055198669434,4.370055198669434,0.0,0.0,0.0,31,,{'generation_history': []}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,evolutionary_search,evolutionary,777,1,110,0.07010912895202637,True,False,1.0,0,4.256508827209473,4.256508827209473,0.0,0.0,0.0,14,,{'generation_history': []}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,evolutionary_search,evolutionary,777,1,112,0.07277417182922363,True,False,1.0,0,4.676126480102539,4.676126480102539,0.0,0.0,0.0,21,,{'generation_history': []}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,evolutionary_search,evolutionary,777,1,110,0.06626176834106445,True,False,1.0,0,4.059845924377441,4.059845924377441,0.0,0.0,0.0,12,,{'generation_history': []}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,evolutionary_search,evolutionary,777,1,103,0.05350017547607422,True,False,1.0,0,4.265665054321289,4.265665054321289,0.0,0.0,0.0,23,,{'generation_history': []}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,evolutionary_search,evolutionary,777,1,117,0.04423666000366211,True,False,1.0,0,5.599942684173584,5.599942684173584,0.0,0.0,0.0,10,,{'generation_history': []}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,evolutionary_search,evolutionary,777,1,100,0.03913140296936035,True,False,1.0,0,5.499137878417969,5.499137878417969,0.0,0.0,0.0,6,,{'generation_history': []}
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,evolutionary_search,evolutionary,777,1,105,0.025331974029541016,True,False,1.0,0,5.9399213790893555,5.9399213790893555,0.0,0.0,0.0,20,,{'generation_history': []}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,evolutionary_search,evolutionary,777,1,104,0.0752558708190918,True,False,1.0,0,3.0984621047973633,3.0984621047973633,0.0,0.0,0.0,15,,{'generation_history': []}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],evolutionary_search,evolutionary,777,1,132,0.0318453311920166,True,False,1.0,0,6.2052154541015625,6.2052154541015625,0.0,0.0,0.0,2,,{'generation_history': []}
