source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,random_search,random,123,1,259,0.07960987091064453,True,True,1.0,0,6.238099575042725,6.238099575042725,0.0,0.0,0.0,0,,{}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],random_search,random,123,1,262,0.09632229804992676,True,True,1.0,0,6.32516622543335,6.32516622543335,0.0,0.0,0.0,0,,{}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C([*])=O,random_search,random,123,1,261,0.046837568283081055,True,True,1.0,0,5.532388210296631,5.532388210296631,0.0,0.0,0.0,0,,{}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,random_search,random,123,1,260,0.21669888496398926,True,True,1.0,0,4.370055198669434,4.370055198669434,0.0,0.0,0.0,0,,{}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,random_search,random,123,1,263,0.18288111686706543,True,True,1.0,0,4.256508827209473,4.256508827209473,0.0,0.0,0.0,0,,{}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,random_search,random,123,1,256,0.0984640121459961,True,True,1.0,0,4.676126480102539,4.676126480102539,0.0,0.0,0.0,0,,{}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,random_search,random,123,1,282,0.15338969230651855,True,True,1.0,0,4.059845924377441,4.059845924377441,0.0,0.0,0.0,0,,{}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,random_search,random,123,1,281,0.1479034423828125,True,True,1.0,0,4.265665054321289,4.265665054321289,0.0,0.0,0.0,0,,{}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,random_search,random,123,1,252,0.1508798599243164,True,True,1.0,0,5.599942684173584,5.599942684173584,0.0,0.0,0.0,0,,{}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,random_search,random,123,1,274,0.1046290397644043,True,True,1.0,0,5.499137878417969,5.499137878417969,0.0,0.0,0.0,0,,{}
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,random_search,random,123,1,273,0.06522607803344727,True,True,1.0,0,5.9399213790893555,5.9399213790893555,0.0,0.0,0.0,0,,{}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,random_search,random,123,1,250,0.1815025806427002,True,True,1.0,0,3.0984621047973633,3.0984621047973633,0.0,0.0,0.0,0,,{}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],random_search,random,123,1,260,0.05822443962097168,True,True,1.0,0,6.2052154541015625,6.2052154541015625,0.0,0.0,0.0,0,,{}
3666,[*]CC([*])C(=O)OCCO,[*]CC([*])C(=O)OCCO,random_search,random,123,1,262,0.041228294372558594,True,True,1.0,0,6.219655990600586,6.219655990600586,0.0,0.0,0.0,0,,{}
3671,[*]Nc1cc(F)c([*])cc1F,[*]Nc1cc(F)c([*])cc1F,random_search,random,123,1,261,0.171722412109375,True,True,1.0,0,3.8623814582824707,3.8623814582824707,0.0,0.0,0.0,0,,{}
3672,[*]C=C([*])c1cccc(C#C)n1,[*]C=C([*])c1cccc(C#C)n1,random_search,random,123,1,253,0.17388010025024414,True,True,1.0,0,2.771085023880005,2.771085023880005,0.0,0.0,0.0,0,,{}
3676,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,random_search,random,123,1,270,0.20766973495483398,True,True,1.0,0,4.032588005065918,4.032588005065918,0.0,0.0,0.0,0,,{}
3680,[*]CCCC(S1)=CC=C1[*],[*]CCCC(S1)=CC=C1[*],random_search,random,123,1,254,0.057822227478027344,True,True,1.0,0,3.96146297454834,3.96146297454834,0.0,0.0,0.0,0,,{}
