source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=PO)OC([*])C(OC(C)=O)C1O,canonical_mcmc,mcmc,777,7,0,0.02821826934814453,True,False,1.0,0,6.238099575042725,5.927786827087402,0.31031274795532227,-0.31031274795532227,0.31031274795532227,0,,{}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(CCl)COC(=O)C(Br)O[*],canonical_mcmc,mcmc,777,9,0,0.031172752380371094,True,False,1.0,0,6.32516622543335,5.710259914398193,0.6149063110351562,-0.6149063110351562,0.6149063110351562,0,,{}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C(O[*])=O,canonical_mcmc,mcmc,777,6,0,0.017211198806762695,True,False,1.0,0,5.532388210296631,6.080539703369141,0.5481514930725098,0.5481514930725098,0.5481514930725098,0,,{}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Cc2ccc(Cc3ccoc(OC([*])=O)cc3)cc2)cc1,canonical_mcmc,mcmc,777,6,0,0.036850690841674805,True,False,1.0,0,4.370055198669434,3.7578320503234863,0.6122231483459473,-0.6122231483459473,0.6122231483459473,0,,{}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCCOc1ccc(C(=O)OC(-O)c2ccc(O[*])cc2)nc1,canonical_mcmc,mcmc,777,7,0,0.027510881423950195,True,False,1.0,0,4.256508827209473,4.591370105743408,0.33486127853393555,0.33486127853393555,0.33486127853393555,0,,{}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=I)N[*])c1,canonical_mcmc,mcmc,777,3,0,0.015994548797607422,True,False,1.0,0,4.676126480102539,4.517237186431885,0.1588892936706543,-0.1588892936706543,0.1588892936706543,0,,{}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCNCOC(=O)c2ccPc([*])cc2)cc1,canonical_mcmc,mcmc,777,6,0,0.026067018508911133,True,False,1.0,0,4.059845924377441,3.1953773498535156,0.8644685745239258,-0.8644685745239258,0.8644685745239258,0,,{}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCOC(=O)c1ccc(-s2ccc(C(=O)O[*])cc2)cc1,canonical_mcmc,mcmc,777,6,0,0.03142523765563965,True,False,1.0,0,4.265665054321289,3.6105945110321045,0.6550705432891846,-0.6550705432891846,0.6550705432891846,0,,{}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]CC=CC1CC([*])C(C(=O)OC(C)(I)CS)C1C(=O)OC(C)(C)C,canonical_mcmc,mcmc,777,7,0,0.02402210235595703,True,False,1.0,0,5.599942684173584,5.12726354598999,0.47267913818359375,-0.47267913818359375,0.47267913818359375,0,,{}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1ccc(CPC(=O)CCCCCCC(=O)O[*])cc1,canonical_mcmc,mcmc,777,5,0,0.03078293800354004,True,False,1.0,0,5.499137878417969,5.074923515319824,0.42421436309814453,-0.42421436309814453,0.42421436309814453,0,,{}
