source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3583,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,evolutionary_search,evolutionary,42,1,113,0.05415463447570801,True,False,1.0,0,6.238099575042725,6.238099575042725,0.0,0.0,0.0,19,,{'generation_history': []}
3602,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],evolutionary_search,evolutionary,42,1,105,0.027667999267578125,True,False,1.0,0,6.32516622543335,6.32516622543335,0.0,0.0,0.0,37,,{'generation_history': []}
3604,[*]NC(CO)C([*])=O,[*]NC(CO)C([*])=O,evolutionary_search,evolutionary,42,1,105,0.016984939575195312,True,False,1.0,0,5.532388210296631,5.532388210296631,0.0,0.0,0.0,33,,{'generation_history': []}
3607,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,evolutionary_search,evolutionary,42,1,116,0.08111262321472168,True,False,1.0,0,4.370055198669434,4.370055198669434,0.0,0.0,0.0,15,,{'generation_history': []}
3609,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,evolutionary_search,evolutionary,42,1,110,0.05230379104614258,True,False,1.0,0,4.256508827209473,4.256508827209473,0.0,0.0,0.0,7,,{'generation_history': []}
3621,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,[*]CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N[*])c1,evolutionary_search,evolutionary,42,1,104,0.047071218490600586,True,False,1.0,0,4.676126480102539,4.676126480102539,0.0,0.0,0.0,23,,{'generation_history': []}
3623,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc([*])cc2)cc1,evolutionary_search,evolutionary,42,1,110,0.06020855903625488,True,False,1.0,0,4.059845924377441,4.059845924377441,0.0,0.0,0.0,6,,{'generation_history': []}
3634,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,[*]CCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,evolutionary_search,evolutionary,42,1,116,0.054746389389038086,True,False,1.0,0,4.265665054321289,4.265665054321289,0.0,0.0,0.0,4,,{'generation_history': []}
3644,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,[*]C=CC1CC([*])C(C(=O)OC(C)(C)C)C1C(=O)OC(C)(C)C,evolutionary_search,evolutionary,42,1,103,0.0653998851776123,True,False,1.0,0,5.599942684173584,5.599942684173584,0.0,0.0,0.0,35,,{'generation_history': []}
3648,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,[*]Cc1ccc(COC(=O)CCCCCCC(=O)O[*])cc1,evolutionary_search,evolutionary,42,1,100,0.038559913635253906,True,False,1.0,0,5.499137878417969,5.499137878417969,0.0,0.0,0.0,1,,{'generation_history': []}
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,evolutionary_search,evolutionary,42,1,102,0.03124094009399414,True,False,1.0,0,5.9399213790893555,5.9399213790893555,0.0,0.0,0.0,12,,{'generation_history': []}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,evolutionary_search,evolutionary,42,1,120,0.08065485954284668,True,False,1.0,0,3.0984621047973633,3.0984621047973633,0.0,0.0,0.0,48,,{'generation_history': []}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],evolutionary_search,evolutionary,42,1,128,0.031024932861328125,True,False,1.0,0,6.2052154541015625,6.2052154541015625,0.0,0.0,0.0,30,,{'generation_history': []}
3666,[*]CC([*])C(=O)OCCO,[*]CC([*])C(=O)OCCO,evolutionary_search,evolutionary,42,1,102,0.01716327667236328,True,False,1.0,0,6.219655990600586,6.219655990600586,0.0,0.0,0.0,15,,{'generation_history': []}
3671,[*]Nc1cc(F)c([*])cc1F,[*]Nc1cc(F)c([*])cc1F,evolutionary_search,evolutionary,42,1,108,0.04053997993469238,True,False,1.0,0,3.8623814582824707,3.8623814582824707,0.0,0.0,0.0,23,,{'generation_history': []}
3672,[*]C=C([*])c1cccc(C#C)n1,[*]C=C([*])c1cccc(C#C)n1,evolutionary_search,evolutionary,42,1,111,0.04673409461975098,True,False,1.0,0,2.771085023880005,2.771085023880005,0.0,0.0,0.0,63,,{'generation_history': []}
3676,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,evolutionary_search,evolutionary,42,1,120,0.06700515747070312,True,False,1.0,0,4.032588005065918,4.032588005065918,0.0,0.0,0.0,7,,{'generation_history': []}
3680,[*]CCCC(S1)=CC=C1[*],[*]CCCC(S1)=CC=C1[*],evolutionary_search,evolutionary,42,1,104,0.028491735458374023,True,False,1.0,0,3.96146297454834,3.96146297454834,0.0,0.0,0.0,33,,{'generation_history': []}
3681,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,evolutionary_search,evolutionary,42,1,105,0.06444358825683594,True,False,1.0,0,2.4064769744873047,2.4064769744873047,0.0,0.0,0.0,32,,{'generation_history': []}
3691,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],evolutionary_search,evolutionary,42,1,113,0.09604358673095703,True,False,1.0,0,3.745976448059082,3.745976448059082,0.0,0.0,0.0,64,,{'generation_history': []}
3704,[*]CCOC(=O)c1ccc(O[*])c(C)c1,[*]CCOC(=O)c1ccc(O[*])c(C)c1,evolutionary_search,evolutionary,42,1,114,0.035822153091430664,True,False,1.0,0,4.614509105682373,4.614509105682373,0.0,0.0,0.0,12,,{'generation_history': []}
3718,[*]CC([*])(F)F,[*]CC([*])(F)F,evolutionary_search,evolutionary,42,1,104,0.022753000259399414,True,False,1.0,0,7.091970443725586,7.091970443725586,0.0,0.0,0.0,100,,{'generation_history': []}
3719,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,evolutionary_search,evolutionary,42,1,128,0.16675114631652832,True,False,1.0,0,2.9169301986694336,2.9169301986694336,0.0,0.0,0.0,12,,{'generation_history': []}
3723,[*]CC([*])CCc1ccc(C)cc1,[*]CC([*])CCc1ccc(C)cc1,evolutionary_search,evolutionary,42,1,107,0.03269457817077637,True,False,1.0,0,5.1848273277282715,5.1848273277282715,0.0,0.0,0.0,22,,{'generation_history': []}
3736,[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],evolutionary_search,evolutionary,42,1,130,0.04011082649230957,True,False,1.0,0,6.571486473083496,6.571486473083496,0.0,0.0,0.0,2,,{'generation_history': []}
3740,[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],evolutionary_search,evolutionary,42,1,102,0.04654645919799805,True,False,1.0,0,3.8896026611328125,3.8896026611328125,0.0,0.0,0.0,43,,{'generation_history': []}
3743,CNC(C=C1)=CC=C1C(=O),CNC(C=C1)=CC=C1C(=O),evolutionary_search,evolutionary,42,1,110,0.03347134590148926,True,False,1.0,0,3.422952175140381,3.422952175140381,0.0,0.0,0.0,49,,{'generation_history': []}
3744,[*]C(=O)NCCCCCCNC(=O)c1ccc([*])nc1,[*]C(=O)NCCCCCCNC(=O)c1ccc([*])nc1,evolutionary_search,evolutionary,42,1,100,0.03761601448059082,True,False,1.0,0,4.468669414520264,4.468669414520264,0.0,0.0,0.0,45,,{'generation_history': []}
